idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
kolları sıvamak,Bu işe kollarını sıvadığına göre güzel bir sonuç çıkacak gibi duruyor.,idiom,1.0,4,0,0,"[2, 3]","['kollarını', 'sıvadığına']","['bu', 'işemek', 'kol', 'sıvamak', 'göre', 'güzel', 'bir', 'sonuç', 'çıkacak', 'gibi', 'durmak', '.']","['Bu', 'işe', 'kollarını', 'sıvadığına', 'göre', 'güzel', 'bir', 'sonuç', 'çıkacak', 'gibi', 'duruyor', '.']"
kolları sıvamak,"Artık bu iş için kolları nasıl sıvadıysa, tez başlayıp tez bitirdi.",idiom,1.0,1,0,0,"[4, 6]","['kolları', 'sıvadıysa']","['artık', 'bu', 'iş', 'için', 'kol', 'nasıl', 'sıvamak', ',', 'tez', 'başlamak', 'tez', 'bitirmek', '.']","['Artık', 'bu', 'iş', 'için', 'kolları', 'nasıl', 'sıvadıysa', ',', 'tez', 'başlayıp', 'tez', 'bitirdi', '.']"
kolları sıvamak,"Çamura kolları sıvamış, çok fena, bakalım annesi ne diyecek?",nonidiom,0.5,2,1,1,"[1, 2]","['kolları', 'sıvamış']","['çamur', 'kol', 'sıvamak', ',', 'çok', 'fena', ',', 'Bakal', 'Anne', 'Ne', 'demek', '?']","['Çamura', 'kolları', 'sıvamış', ',', 'çok', 'fena', ',', 'bakalım', 'annesi', 'ne', 'diyecek', '?']"
kolları sıvamak,"Kollarını sıvaya boyamış akıllım, nasıl temizlenecek o ceket?",nonidiom,0.75,3,1,0,"[0, 1]","['Kollarını', 'sıvaya']","['kol', 'sıvamak', 'boyamak', 'akıl', ',', 'nasıl', 'temizlemek', 'o', 'ceket', '?']","['Kollarını', 'sıvaya', 'boyamış', 'akıllım', ',', 'nasıl', 'temizlenecek', 'o', 'ceket', '?']"
kolları sıvamak,Yeni gömleğinin kollarını sıvadı.,nonidiom,0.8,4,1,0,"[2, 3]","['kollarını', 'sıvadı']","['yeni', 'gömlek', 'kol', 'sıvamak', '.']","['Yeni', 'gömleğinin', 'kollarını', 'sıvadı', '.']"
kolları sıvamak,Abdest almak için kollarını sıvadı.,nonidiom,1.0,4,0,0,"[3, 4]","['kollarını', 'sıvadı']","['abdest', 'almak', 'için', 'kol', 'sıvamak', '.']","['Abdest', 'almak', 'için', 'kollarını', 'sıvadı', '.']"
kolları sıvamak,Ellerini iyice temizlemek için kollarını dirseklerine kadar sıvadı.,nonidiom,1.0,4,0,0,"[4, 7]","['kollarını', 'sıvadı']","['el', 'iyi', 'temizlemek', 'için', 'kol', 'dirsek', 'Kadar', 'sıvamak', '.']","['Ellerini', 'iyice', 'temizlemek', 'için', 'kollarını', 'dirseklerine', 'kadar', 'sıvadı', '.']"
kolları sıvamak,Kollarını omzuna kadar sıvadı.,nonidiom,1.0,3,0,0,"[0, 3]","['Kollarını', 'sıvadı']","['kol', 'omuz', 'Kadar', 'sıvamak', '.']","['Kollarını', 'omzuna', 'kadar', 'sıvadı', '.']"
kolları sıvamak,Denize girmeden önce kollarını sıvadı.,nonidiom,1.0,4,0,0,"[3, 4]","['kollarını', 'sıvadı']","['de', 'girmek', 'önce', 'kol', 'sıvamak', '.']","['Denize', 'girmeden', 'önce', 'kollarını', 'sıvadı', '.']"
kolları sıvamak,Bulaşıkları yıkarken kollarını sıvadı.,nonidiom,1.0,4,0,0,"[2, 3]","['kollarını', 'sıvadı']","['bulaşık', 'yıkmak', 'kol', 'sıvamak', '.']","['Bulaşıkları', 'yıkarken', 'kollarını', 'sıvadı', '.']"
kolları sıvamak,Onu dövmek için kollarımı sıvadım.,nonidiom,0.75,3,1,0,"[3, 4]","['kollarımı', 'sıvadım']","['o', 'dövmek', 'için', 'kol', 'sıvamak', '.']","['Onu', 'dövmek', 'için', 'kollarımı', 'sıvadım', '.']"
kolları sıvamak,Sıvadığı kollarını geri indirdi.,nonidiom,0.8,4,1,0,"[1, 0]","['kollarını', 'Sıvadığı']","['sıvamak', 'kol', 'geri', 'inmek', '.']","['Sıvadığı', 'kollarını', 'geri', 'indirdi', '.']"
kolları sıvamak,Kolları sıvamazsan kıyafetin ıslanır.,nonidiom,1.0,4,0,0,"[0, 1]","['Kolları', 'sıvamazsan']","['kol', 'sıvamak', 'kıyafet', 'ıslamak', '.']","['Kolları', 'sıvamazsan', 'kıyafetin', 'ıslanır', '.']"
kolları sıvamak,Eller kollar sıva içinde kapının önünde karşımda dikiliyordu.,nonidiom,1.0,4,0,0,"[1, 2]","['kollar', 'sıva']","['el', 'kol', 'sıvamak', 'içinde', 'kapı', 'ön', 'karşı', 'dikmek', '.']","['Eller', 'kollar', 'sıva', 'içinde', 'kapının', 'önünde', 'karşımda', 'dikiliyordu', '.']"
kolları sıvamak,Kollarını sıvamadan ellerini dereye sokunca gömleğinin kolları sırılsıklam oldu.,nonidiom,0.6666666666666666,2,1,0,"[0, 1]","['Kollarını', 'sıvamadan']","['kol', 'sıvamak', 'el', 'dere', 'sokmak', 'gömlek', 'kol', 'sırılsıklam', 'olmak', '.']","['Kollarını', 'sıvamadan', 'ellerini', 'dereye', 'sokunca', 'gömleğinin', 'kolları', 'sırılsıklam', 'oldu', '.']"
kolları sıvamak,Kollarını omzuna kadar sıvadı.,nonidiom,1.0,3,0,0,"[0, 3]","['Kollarını', 'sıvadı']","['kol', 'omuz', 'Kadar', 'sıvamak', '.']","['Kollarını', 'omzuna', 'kadar', 'sıvadı', '.']"
kolları sıvamak,Kollarını mı sıvadın?,nonidiom,1.0,4,0,0,"[0, 2]","['Kollarını', 'sıvadın']","['kol', 'mı', 'sıvamak', '?']","['Kollarını', 'mı', 'sıvadın', '?']"
kolları sıvamak,"Sonra, yine böyle sağ el ile, sol kol sıvanır.",nonidiom,0.75,3,1,0,"[9, 10]","['kol', 'sıvanır']","['sonra', ',', 'yine', 'böyle', 'sağmak', 'el', 'il', ',', 'solmak', 'kol', 'sıvamak', '.']","['Sonra', ',', 'yine', 'böyle', 'sağ', 'el', 'ile', ',', 'sol', 'kol', 'sıvanır', '.']"
kolları sıvamak,Hava çok sıcak olduğu için gömleğimin kollarını sıvadım.,nonidiom,0.6666666666666666,2,1,0,"[6, 7]","['kollarını', 'sıvadım']","['hav', 'çok', 'sıcak', 'olmak', 'için', 'gömlek', 'kol', 'sıvamak', '.']","['Hava', 'çok', 'sıcak', 'olduğu', 'için', 'gömleğimin', 'kollarını', 'sıvadım', '.']"
kolları sıvamak,Bulaşık yıkarken kollarını sıva.,nonidiom,1.0,4,0,0,"[2, 3]","['kollarını', 'sıva']","['bulaşık', 'yıkmak', 'kol', 'sıvamak', '.']","['Bulaşık', 'yıkarken', 'kollarını', 'sıva', '.']"
kolları sıvamak,Kollarını sıvamaya başlamadan önce eldivenlerini çıkar istersen.,nonidiom,1.0,4,0,0,"[0, 1]","['Kollarını', 'sıvamaya']","['kol', 'sıvamak', 'başlamak', 'önce', 'eldiven', 'çıkarmak', 'istemek', '.']","['Kollarını', 'sıvamaya', 'başlamadan', 'önce', 'eldivenlerini', 'çıkar', 'istersen', '.']"
kolları sıvamak,Kollarını sıvayınca dirseğinde yara olduğunu fark etti.,nonidiom,1.0,4,0,0,"[0, 1]","['Kollarını', 'sıvayınca']","['kol', 'sıvamak', 'dirsek', 'yarmak', 'olmak', 'fark', 'et', '.']","['Kollarını', 'sıvayınca', 'dirseğinde', 'yara', 'olduğunu', 'fark', 'etti', '.']"
kolları sıvamak,Elini yüzünü kollarını benim Fransız kremimle sıvamış tamamen :),nonidiom,1.0,4,0,0,"[2, 6]","['kollarını', 'sıvamış']","['el', 'yüz', 'kol', 'ben', 'Fran', 'krem', 'sıvamak', 'tamamen', ':', ')']","['Elini', 'yüzünü', 'kollarını', 'benim', 'Fransız', 'kremimle', 'sıvamış', 'tamamen', ':', ')']"
meydana gelmek,Sözümü dinleyin yoksa meydana geleceklerden ben sorumlu değilim.,idiom,0.75,3,0,1,"[3, 4]","['meydana', 'geleceklerden']","['söz', 'dinlemek', 'yoksamak', 'meydan', 'gelmek', 'ben', 'sorum', 'değil', '.']","['Sözümü', 'dinleyin', 'yoksa', 'meydana', 'geleceklerden', 'ben', 'sorumlu', 'değilim', '.']"
meydana gelmek,Telefonla seni aradıktan sonra bir cinayet olayı meydana geldi.,idiom,0.75,3,0,1,"[7, 8]","['meydana', 'geldi']","['telefon', 'se', 'aramak', 'sonra', 'bir', 'cinayet', 'olay', 'meydan', 'gelmek', '.']","['Telefonla', 'seni', 'aradıktan', 'sonra', 'bir', 'cinayet', 'olayı', 'meydana', 'geldi', '.']"
meydana gelmek,Hiç kendine meydan gelen bu kopukluğun sebebini sordun mu?,idiom,0.75,3,1,0,"[2, 3]","['meydan', 'gelen']","['hiç', 'kendi', 'meydan', 'gelmek', 'bu', 'kopuk', 'sebep', 'sormak', 'mu', '?']","['Hiç', 'kendine', 'meydan', 'gelen', 'bu', 'kopukluğun', 'sebebini', 'sordun', 'mu', '?']"
meydana gelmek,yazılımcının yoğun çalışması sonucu güzel bir web site meydana geldi,idiom,1.0,4,0,0,"[8, 9]","['meydana', 'geldi']","['yazılım', 'yoğ', 'çalışmak', 'sonuç', 'güzel', 'bir', 'Web', 'sit', 'meydan', 'gelmek']","['yazılımcının', 'yoğun', 'çalışması', 'sonucu', 'güzel', 'bir', 'web', 'site', 'meydana', 'geldi']"
meydana gelmek,Burun akıntısının meydana nasıl geldiği hastalıkla ilgili bir çok ipucunu vermektedir.,idiom,0.6666666666666666,2,0,1,"[2, 4]","['meydana', 'geldiği']","['burun', 'akıntı', 'meydan', 'nasıl', 'gelmek', 'hastalıkla', 'ilgili', 'bir', 'çok', 'ipucunu', 'vermek', '.']","['Burun', 'akıntısının', 'meydana', 'nasıl', 'geldiği', 'hastalıkla', 'ilgili', 'bir', 'çok', 'ipucunu', 'vermektedir', '.']"
meydana gelmek,kimya dersinde reaksiyona bağlı patlama meydana geldi,idiom,0.4285714285714285,3,4,0,"[5, 6]","['meydana', 'geldi']","['kimya', 'ders', 'reaksiyon', 'bağ', 'patlamak', 'meydan', 'gelmek']","['kimya', 'dersinde', 'reaksiyona', 'bağlı', 'patlama', 'meydana', 'geldi']"
meydana gelmek,İzmir'de çok siddetli bir deprem meydana geldi.,idiom,1.0,1,0,0,"[5, 6]","['meydana', 'geldi']","['İzmir', 'çok', 'siddetli', 'bir', 'deprem', 'meydan', 'gelmek', '.']","[""İzmir'de"", 'çok', 'siddetli', 'bir', 'deprem', 'meydana', 'geldi', '.']"
meydana gelmek,Meydana gelen depremde göçük altında kalan küçük kız çocuğu saatler sonra kurtarıldı,idiom,1.0,4,0,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'deprem', 'göçük', 'alt', 'kalmak', 'küçük', 'kızmak', 'çocuk', 'saat', 'sonra', 'kurtarmak']","['Meydana', 'gelen', 'depremde', 'göçük', 'altında', 'kalan', 'küçük', 'kız', 'çocuğu', 'saatler', 'sonra', 'kurtarıldı']"
meydana gelmek,Bakanın istifasından sonra meydana gelen gelişme (me)ler kimseyi şaşırtmadı.,idiom,1.0,2,0,0,"[3, 4]","['meydana', 'gelen']","['bakan', 'istifa', 'sonra', 'meydan', 'gelmek', 'gelişmek', '(', 'Me', ')', 'ler', 'kimse', 'şaşırmak', '.']","['Bakanın', 'istifasından', 'sonra', 'meydana', 'gelen', 'gelişme', '(', 'me', ')', 'ler', 'kimseyi', 'şaşırtmadı', '.']"
meydana gelmek,kalabalıktan dolayı ulaşımda aksamalar meydana geldi,idiom,1.0,4,0,0,"[4, 5]","['meydana', 'geldi']","['Kalaba', 'dolayı', 'ulaşım', 'aksam', 'meydan', 'gelmek']","['kalabalıktan', 'dolayı', 'ulaşımda', 'aksamalar', 'meydana', 'geldi']"
meydana gelmek,sen gülünce gönlümde ferahlık meydana geldi.,idiom,0.6,3,2,0,"[4, 5]","['meydana', 'geldi']","['se', 'gülmek', 'gönül', 'ferah', 'meydan', 'gelmek', '.']","['sen', 'gülünce', 'gönlümde', 'ferahlık', 'meydana', 'geldi', '.']"
meydana gelmek,Elim olayın meydana gelmesinden sonra insanlarda bir infial oluştu.,idiom,1.0,4,0,0,"[2, 3]","['meydana', 'gelmesinden']","['el', 'olay', 'meydan', 'gelmek', 'sonra', 'insan', 'bir', 'infial', 'olmak', '.']","['Elim', 'olayın', 'meydana', 'gelmesinden', 'sonra', 'insanlarda', 'bir', 'infial', 'oluştu', '.']"
meydana gelmek,Olay burada meydana gelmiş,idiom,1.0,4,0,0,"[2, 3]","['meydana', 'gelmiş']","['olay', 'bura', 'meydan', 'gelmek']","['Olay', 'burada', 'meydana', 'gelmiş']"
meydana gelmek,Meydana gelen elektrik kesintisi birçok işimizin yarım kalmasına sebep oldu,idiom,0.8,4,1,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'Elektrik', 'kesinti', 'birçok', 'iş', 'yarım', 'kalmak', 'sebep', 'olmak']","['Meydana', 'gelen', 'elektrik', 'kesintisi', 'birçok', 'işimizin', 'yarım', 'kalmasına', 'sebep', 'oldu']"
meydana gelmek,öyle olaylar meydana geldi ki artık çare kalmadı.,idiom,1.0,4,0,0,"[2, 3]","['meydana', 'geldi']","['Ö', 'olay', 'meydan', 'gelmek', 'ki', 'artık', 'çare', 'kalmak', '.']","['öyle', 'olaylar', 'meydana', 'geldi', 'ki', 'artık', 'çare', 'kalmadı', '.']"
meydana gelmek,Depremin ardından meydana gelen tsunami ülkemizde ilk kez can aldı.,idiom,1.0,2,0,0,"[2, 3]","['meydana', 'gelen']","['deprem', 'art', 'meydan', 'gelmek', 'tsunami', 'Ülke', 'ilk', 'kez', 'can', 'al', '.']","['Depremin', 'ardından', 'meydana', 'gelen', 'tsunami', 'ülkemizde', 'ilk', 'kez', 'can', 'aldı', '.']"
meydana gelmek,Sınavda meydana gelen kopya teşebbüsü birçok öğrencinin disiplin suçu almasına sebep oldu,idiom,0.6,3,2,0,"[1, 2]","['meydana', 'gelen']","['sınav', 'meydan', 'gelmek', 'kopya', 'teşebbüs', 'birçok', 'öğrenci', 'disiplin', 'suç', 'almak', 'sebep', 'olmak']","['Sınavda', 'meydana', 'gelen', 'kopya', 'teşebbüsü', 'birçok', 'öğrencinin', 'disiplin', 'suçu', 'almasına', 'sebep', 'oldu']"
meydana gelmek,"Kapadokya, 60 milyon yıl önce Erciyes, Hasandağı ve Göllüdağ'ın püskürttüğü lav ve küllerin oluşturduğu tabakalardan meydana gelmiş.",idiom,0.75,3,1,0,"[17, 18]","['meydana', 'gelmiş']","['Kapadokya', ',', '60', 'milyon', 'yıl', 'ön', 'Erciyes', ',', 'Hasandağı', 've', 'Göllüdağın', 'püskürmek', 'lav', 've', 'kül', 'oluşmak', 'tabaka', 'meydan', 'gelmek', '.']","['Kapadokya', ',', '60', 'milyon', 'yıl', 'önce', 'Erciyes', ',', 'Hasandağı', 've', ""Göllüdağ'ın"", 'püskürttüğü', 'lav', 've', 'küllerin', 'oluşturduğu', 'tabakalardan', 'meydana', 'gelmiş', '.']"
meydana gelmek,"Ege Denizi'nde Cuma günü saat 14.51'de meydana gelen 6,6 büyüklüğündeki depremde hayatını kaybedenlerin sayısı 100'e yükseldi.",idiom,0.75,3,1,0,"[6, 7]","['meydana', 'gelen']","['Ege', 'deniz', 'cuma', 'gün', 'saat', '14.51de', 'meydan', 'gelmek', '6,6', 'büyük', 'deprem', 'hayat', 'kaybetmek', 'sayı', '100', '', 'e', 'yük', '.']","['Ege', ""Denizi'nde"", 'Cuma', 'günü', 'saat', ""14.51'de"", 'meydana', 'gelen', '6,6', 'büyüklüğündeki', 'depremde', 'hayatını', 'kaybedenlerin', 'sayısı', '100', ""'"", 'e', 'yükseldi', '.']"
meydana gelmek,Meydana gelen deprem sonrasında yeni evlerin kiralalarında büyük artışlar gözlendi,idiom,0.75,3,1,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'deprem', 'sonra', 'yen', 'ev', 'kiralalarında', 'büyük', 'artmak', 'göz']","['Meydana', 'gelen', 'deprem', 'sonrasında', 'yeni', 'evlerin', 'kiralalarında', 'büyük', 'artışlar', 'gözlendi']"
meydana gelmek,yaptığı çalışmalar sonucunda dünya çapında bir tartışma meydana gelecek.,idiom,1.0,4,0,0,"[7, 8]","['meydana', 'gelecek']","['yapmak', 'çalışmak', 'sonuç', 'Dünya', 'çap', 'bir', 'tartışmak', 'meydan', 'gelmek', '.']","['yaptığı', 'çalışmalar', 'sonucunda', 'dünya', 'çapında', 'bir', 'tartışma', 'meydana', 'gelecek', '.']"
meydana gelmek,Ayvalık'ta meydana gelen yangın Dikili'den gözlemlendi.,idiom,0.0,0,0,0,"[1, 2]","['meydana', 'gelen']","['ayva', 'meydan', 'gelmek', 'yangın', 'Dikili', 'gözlemlemek', '.']","[""Ayvalık'ta"", 'meydana', 'gelen', 'yangın', ""Dikili'den"", 'gözlemlendi', '.']"
meydana gelmek,meydana gelmekte olan olay sence etik mi?,idiom,0.8,4,1,0,"[0, 1]","['meydana', 'gelmekte']","['meydan', 'gelmek', 'o', 'olay', 'se', 'etik', 'mi', '?']","['meydana', 'gelmekte', 'olan', 'olay', 'sence', 'etik', 'mi', '?']"
meydana gelmek,Emniyetten uyuşturucu çetelerine büyük operasyon meydana geldi,idiom,0.75,3,1,0,"[5, 6]","['meydana', 'geldi']","['emniyet', 'uyuşmak', 'çete', 'büyük', 'operasyon', 'meydan', 'gelmek']","['Emniyetten', 'uyuşturucu', 'çetelerine', 'büyük', 'operasyon', 'meydana', 'geldi']"
meydana gelmek,Atina'da meydana gelen sel felaketinde evleri su bastı.,idiom,1.0,1,0,0,"[1, 2]","['meydana', 'gelen']","['Atina', 'meydan', 'gelmek', 'sel', 'felâket', 'ev', 'su', 'bastı', '.']","[""Atina'da"", 'meydana', 'gelen', 'sel', 'felaketinde', 'evleri', 'su', 'bastı', '.']"
meydana gelmek,Tarihi kilisede meydana gelen yangın tüm halkta büyük üzüntü yarattı,idiom,0.75,3,1,0,"[2, 3]","['meydana', 'gelen']","['tarih', 'kilise', 'meydan', 'gelmek', 'yangın', 'tüm', 'halk', 'büyük', 'üzüntü', 'yaramak']","['Tarihi', 'kilisede', 'meydana', 'gelen', 'yangın', 'tüm', 'halkta', 'büyük', 'üzüntü', 'yarattı']"
meydana gelmek,Meydana gelen kazada 3 kişi ağır yaralandı,idiom,0.75,3,1,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'Kaza', '3', 'kişi', 'ağır', 'yara']","['Meydana', 'gelen', 'kazada', '3', 'kişi', 'ağır', 'yaralandı']"
meydana gelmek,Meydana gelen bu büyük farkı kapatmaya gücünüz yetmez,idiom,0.75,3,1,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'bu', 'büyük', 'fark', 'kapamak', 'güç', 'yetmek']","['Meydana', 'gelen', 'bu', 'büyük', 'farkı', 'kapatmaya', 'gücünüz', 'yetmez']"
meydana gelmek,facebook da saldırı sonucu kesinti meydana geldi,idiom,1.0,4,0,0,"[5, 6]","['meydana', 'geldi']","['Facebook', 'da', 'saldırı', 'sonuç', 'kesinti', 'meydan', 'gelmek']","['facebook', 'da', 'saldırı', 'sonucu', 'kesinti', 'meydana', 'geldi']"
meydana gelmek,istanbul da büyük bir deprem meydana geldi,idiom,0.6,3,2,0,"[5, 6]","['meydana', 'geldi']","['İstanbul', 'da', 'büyük', 'bir', 'deprem', 'meydan', 'gelmek']","['istanbul', 'da', 'büyük', 'bir', 'deprem', 'meydana', 'geldi']"
meydana gelmek,arkadaşım da şehrin meşhur meydanına gelmişti ama birbirimizi bulamıyorduk.,idiom,0.6,3,2,0,"[4, 5]","['meydanına', 'gelmişti']","['arkadaş', 'da', 'şehir', 'Meşhur', 'meydan', 'gelmek', 'am', 'birbiri', 'bulmak', '.']","['arkadaşım', 'da', 'şehrin', 'meşhur', 'meydanına', 'gelmişti', 'ama', 'birbirimizi', 'bulamıyorduk', '.']"
meydana gelmek,Meydana daha sonra gelen felaketler bu devletin de sonunu getirmişti.,idiom,0.5,2,1,1,"[0, 3]","['Meydana', 'gelen']","['meydan', 'daha', 'sonra', 'gelmek', 'felâket', 'bu', 'devlet', 'demek', 'son', 'getirmek', '.']","['Meydana', 'daha', 'sonra', 'gelen', 'felaketler', 'bu', 'devletin', 'de', 'sonunu', 'getirmişti', '.']"
meydana gelmek,Nasıl meydana geldiğini ona babası anlatsın.,idiom,0.0,0,0,0,"[1, 2]","['meydana', 'geldiğini']","['nasıl', 'meydan', 'gelmek', 'onamak', 'baba', 'anlatmak', '.']","['Nasıl', 'meydana', 'geldiğini', 'ona', 'babası', 'anlatsın', '.']"
meydana gelmek,Büyük hezeyan meydana geldi,idiom,1.0,1,0,0,"[2, 3]","['meydana', 'geldi']","['Büyük', 'hezeyan', 'meydan', 'gelmek']","['Büyük', 'hezeyan', 'meydana', 'geldi']"
meydana gelmek,Meydana gelen bu yeni yasa tasarısı her kesimden insanın tepkisini çekti.,idiom,0.75,3,0,1,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'bu', 'yeni', 'yasamak', 'tasarı', 'her', 'kes', 'İnsa', 'tepki', 'çek', '.']","['Meydana', 'gelen', 'bu', 'yeni', 'yasa', 'tasarısı', 'her', 'kesimden', 'insanın', 'tepkisini', 'çekti', '.']"
meydana gelmek,ekip çalışması ile güzel bir heykel meydana geldi,idiom,1.0,4,0,0,"[6, 7]","['meydana', 'geldi']","['ekmek', 'çalışmak', 'ilmek', 'güzel', 'bir', 'heykel', 'meydan', 'gelmek']","['ekip', 'çalışması', 'ile', 'güzel', 'bir', 'heykel', 'meydana', 'geldi']"
meydana gelmek,Meydana gelen heyelan birçok köylüyü evinden etti,idiom,1.0,3,0,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'heyelân', 'birçok', 'köy', 'Evin', 'etmek']","['Meydana', 'gelen', 'heyelan', 'birçok', 'köylüyü', 'evinden', 'etti']"
meydana gelmek,Patlama meydana geldi,idiom,0.0,0,0,0,"[1, 2]","['meydana', 'geldi']","['patlamak', 'meydan', 'gelmek']","['Patlama', 'meydana', 'geldi']"
meydana gelmek,Kaza nasıl meydana gelmiş?,idiom,1.0,5,0,0,"[2, 3]","['meydana', 'gelmiş']","['kaza', 'nasıl', 'meydan', 'gelmek', '?']","['Kaza', 'nasıl', 'meydana', 'gelmiş', '?']"
meydana gelmek,Küçük bir arbede meydana geldi.,idiom,1.0,3,0,0,"[3, 4]","['meydana', 'geldi']","['Küçük', 'bir', 'arbede', 'meydan', 'gelmek', '.']","['Küçük', 'bir', 'arbede', 'meydana', 'geldi', '.']"
meydana gelmek,film gösterimi sonrası insanların yüzünde gülümse meydana geldi,idiom,1.0,4,0,0,"[6, 7]","['meydana', 'geldi']","['film', 'gösteri', 'sonra', 'insan', 'yüz', 'gülümsemek', 'meydan', 'gelmek']","['film', 'gösterimi', 'sonrası', 'insanların', 'yüzünde', 'gülümse', 'meydana', 'geldi']"
meydana gelmek,Deneyin sonucunda kimsenin aklına gelmeyen meydana geldi.,idiom,0.0,0,0,0,"[5, 4]","['meydana', 'gelmeyen']","['deney', 'sonuç', 'kimse', 'akıl', 'gelmek', 'meydan', 'gelmek', '.']","['Deneyin', 'sonucunda', 'kimsenin', 'aklına', 'gelmeyen', 'meydana', 'geldi', '.']"
meydana gelmek,Meydana aniden gelen bu kaza yetkilileri önlem almak zorunda bıraktı.,idiom,0.0,0,0,0,"[0, 2]","['Meydana', 'gelen']","['meydan', 'anîde', 'gelmek', 'bu', 'kaz', 'yetki', 'önlem', 'almak', 'zor', 'Bırak', '.']","['Meydana', 'aniden', 'gelen', 'bu', 'kaza', 'yetkilileri', 'önlem', 'almak', 'zorunda', 'bıraktı', '.']"
meydana gelmek,Alplik müessesinin meydana nasıl geldiği veya kim tarafından kurulduğu bilinmemektedir.,idiom,0.6666666666666666,2,0,1,"[2, 4]","['meydana', 'geldiği']","['Alp', 'müesses', 'meydan', 'nasıl', 'gelmek', 'veya', 'kim', 'tarafından', 'kurmak', 'bilmek', '.']","['Alplik', 'müessesinin', 'meydana', 'nasıl', 'geldiği', 'veya', 'kim', 'tarafından', 'kurulduğu', 'bilinmemektedir', '.']"
meydana gelmek,Maddeler tepkimeye girdiğinde meydana ilginç bir reaksiyon geldi.,idiom,1.0,1,0,0,"[3, 7]","['meydana', 'geldi']","['madde', 'tepkimek', 'girmek', 'meydan', 'ilginç', 'bir', 'reaksiyon', 'gelmek', '.']","['Maddeler', 'tepkimeye', 'girdiğinde', 'meydana', 'ilginç', 'bir', 'reaksiyon', 'geldi', '.']"
meydana gelmek,belli ki bu programda hararetli bir tartışma meydana gelecek,idiom,0.75,3,1,0,"[7, 8]","['meydana', 'gelecek']","['Bell', 'ki', 'bu', 'program', 'hararet', 'bir', 'tartışmak', 'meydan', 'gelmek']","['belli', 'ki', 'bu', 'programda', 'hararetli', 'bir', 'tartışma', 'meydana', 'gelecek']"
meydana gelmek,Meydana gelen bu doğa olayları bize gelecekle ilgili büyük işaretler veriyor.,idiom,0.8,4,1,0,"[0, 1]","['Meydana', 'gelen']","['meydan', 'gelmek', 'bu', 'doğa', 'olay', 'biz', 'gelecek', 'İlgi', 'büyük', 'işaret', 'vermek', '.']","['Meydana', 'gelen', 'bu', 'doğa', 'olayları', 'bize', 'gelecekle', 'ilgili', 'büyük', 'işaretler', 'veriyor', '.']"
